name,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
Load28_cur,0.393495,0.405381,0.401754,0.389293,0.380391,0.379767,0.380574,0.367975,0.365355,0.370596,0.369910,0.369707,0.373186,0.376204,0.380877,0.386266,0.396876,0.423375,0.441295,0.458087,0.465183,0.492646,0.526543,0.544750,0.565442,0.573715,0.608157,0.613064,0.621242,0.652587,0.662629,0.696692,0.688022,0.721140,0.715681,0.770381,0.763630,0.787083,0.786711,0.777912,0.802670,0.809975,0.819024,0.809350,0.802461,0.813635,0.807168,0.796079,0.801592,0.794489,0.789626,0.788503,0.805695,0.803301,0.811976,0.807652,0.802050,0.805313,0.791557,0.822155,0.821293,0.806493,0.827275,0.805584,0.820360,0.836637,0.824634,0.832235,0.814315,0.826021,0.856856,0.836463,0.816053,0.809803,0.835397,0.825199,0.807455,0.802389,0.803572,0.772930,0.770937,0.752831,0.735941,0.690841,0.684187,0.653439,0.617907,0.579641,0.550972,0.529808,0.501187,0.471301,0.433746,0.441860,0.447114,0.451366
Load29_cur,0.398198,0.398260,0.401496,0.389416,0.386353,0.378967,0.377281,0.371172,0.376692,0.370234,0.372854,0.361633,0.365395,0.375851,0.376418,0.382987,0.399766,0.409746,0.434790,0.457740,0.472800,0.501236,0.529314,0.560983,0.586159,0.588175,0.610484,0.620545,0.631572,0.654770,0.661268,0.672803,0.702414,0.717863,0.729445,0.741534,0.766279,0.750999,0.783554,0.785708,0.787898,0.789067,0.817439,0.803793,0.794744,0.792250,0.802738,0.803657,0.802165,0.792522,0.785664,0.805648,0.790009,0.808200,0.801627,0.790271,0.789493,0.787657,0.790625,0.808713,0.824747,0.818681,0.817262,0.805526,0.830677,0.843048,0.832083,0.824843,0.839329,0.824625,0.828098,0.822705,0.824105,0.806944,0.806099,0.804360,0.798653,0.813433,0.777321,0.787010,0.771275,0.747820,0.731932,0.718837,0.675466,0.644722,0.606363,0.589480,0.546671,0.529623,0.489967,0.465617,0.457541,0.440478,0.449705,0.452018
Load30_cur,0.406533,0.400390,0.392521,0.382772,0.387547,0.381416,0.374849,0.366574,0.369220,0.370748,0.367537,0.369631,0.367094,0.374786,0.384804,0.394528,0.392260,0.411437,0.429470,0.448903,0.486164,0.502741,0.530692,0.540561,0.580060,0.598663,0.620377,0.619386,0.633196,0.619789,0.672928,0.691582,0.681915,0.718786,0.717980,0.738936,0.771447,0.766128,0.771718,0.787623,0.772027,0.798268,0.773755,0.800641,0.798131,0.803920,0.807314,0.800546,0.817169,0.788723,0.802223,0.799589,0.798611,0.778811,0.791248,0.801421,0.777014,0.810147,0.823163,0.786716,0.808331,0.813866,0.805682,0.816912,0.814067,0.829281,0.813167,0.822560,0.831943,0.826032,0.816286,0.820723,0.810671,0.838605,0.817382,0.802915,0.826018,0.807042,0.781169,0.799536,0.763510,0.749724,0.725356,0.682693,0.674438,0.643952,0.604207,0.587256,0.556948,0.528774,0.502395,0.479340,0.436190,0.436058,0.444245,0.449367
Load31_cur,0.399601,0.395751,0.389004,0.383056,0.371551,0.380105,0.376808,0.372520,0.365298,0.371180,0.373106,0.358829,0.366568,0.378821,0.380505,0.385581,0.401692,0.411537,0.440719,0.453659,0.463695,0.500551,0.515369,0.542991,0.580588,0.583678,0.608872,0.624270,0.644380,0.658158,0.683133,0.693111,0.696933,0.703544,0.744110,0.733296,0.756567,0.768855,0.784398,0.790881,0.785081,0.799183,0.795270,0.804015,0.795081,0.803489,0.798700,0.812212,0.819707,0.812414,0.813548,0.800639,0.804227,0.799534,0.795720,0.812612,0.811156,0.803201,0.815764,0.794847,0.801864,0.807832,0.814386,0.827658,0.833869,0.831989,0.821017,0.828225,0.830180,0.844811,0.827157,0.830527,0.820949,0.810824,0.814824,0.808000,0.812513,0.804461,0.799820,0.781528,0.747106,0.739220,0.714547,0.698817,0.674132,0.647113,0.623276,0.584755,0.538303,0.522324,0.496761,0.466646,0.454391,0.444020,0.453828,0.447404
Load32_cur,0.398484,0.388904,0.391559,0.382375,0.379793,0.378524,0.376107,0.370603,0.365975,0.364311,0.378341,0.364996,0.371080,0.373581,0.381679,0.383036,0.402019,0.416010,0.438056,0.438547,0.488585,0.508639,0.529586,0.544766,0.577879,0.596667,0.614289,0.627585,0.634160,0.653124,0.668959,0.675337,0.676315,0.714979,0.742674,0.751324,0.767267,0.778952,0.785744,0.776449,0.785527,0.795264,0.798254,0.806299,0.787950,0.803186,0.799506,0.791040,0.810729,0.809777,0.814915,0.791078,0.796746,0.794398,0.799522,0.790113,0.794734,0.805102,0.803635,0.811092,0.813550,0.810305,0.827534,0.831643,0.815533,0.825607,0.812004,0.831231,0.827791,0.838073,0.831519,0.815135,0.840610,0.809517,0.813607,0.806626,0.823542,0.785012,0.789006,0.778813,0.753897,0.736461,0.724314,0.696606,0.681869,0.641301,0.611870,0.593590,0.549062,0.529762,0.499604,0.463966,0.452840,0.443844,0.447395,0.448384
PV_Bus6_irr,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001780,0.003589,0.005148,0.006912,0.017463,0.027883,0.038160,0.049060,0.073214,0.095075,0.118109,0.143974,0.173193,0.208964,0.237505,0.269084,0.296626,0.320060,0.358416,0.388267,0.415446,0.454304,0.463514,0.492157,0.511543,0.533385,0.546627,0.555125,0.581758,0.588592,0.583686,0.591104,0.600800,0.589059,0.582367,0.578177,0.551894,0.548644,0.536063,0.536241,0.497269,0.481698,0.442227,0.433918,0.384635,0.366691,0.337101,0.300367,0.265564,0.235981,0.198066,0.171752,0.140738,0.115689,0.088207,0.064585,0.051166,0.038373,0.025085,0.011952,0.008950,0.006035,0.002979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
PV_Bus14_irr,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001753,0.003478,0.005315,0.006973,0.017535,0.027243,0.038536,0.049501,0.071026,0.096076,0.120496,0.142091,0.170399,0.204755,0.238801,0.262044,0.300958,0.329547,0.356461,0.399093,0.418030,0.434481,0.460996,0.494327,0.508667,0.522845,0.543820,0.575056,0.571652,0.579040,0.584374,0.584090,0.596934,0.581873,0.581583,0.576481,0.575186,0.552408,0.537908,0.521955,0.498561,0.466670,0.445030,0.421979,0.392871,0.368178,0.337918,0.305613,0.262505,0.232105,0.198020,0.169789,0.139878,0.113954,0.089091,0.063495,0.051841,0.037353,0.024342,0.011911,0.008889,0.005903,0.002984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
PV_Bus19_irr,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001745,0.003490,0.005317,0.006949,0.017523,0.028248,0.038326,0.048942,0.070606,0.093757,0.118326,0.141019,0.170286,0.205702,0.237086,0.266863,0.297703,0.325613,0.358960,0.391702,0.412747,0.446594,0.465593,0.490004,0.507576,0.534864,0.544796,0.547285,0.555567,0.586056,0.570676,0.602119,0.590786,0.585892,0.574307,0.575415,0.576698,0.559901,0.533028,0.515679,0.506152,0.478533,0.451736,0.428461,0.402437,0.364456,0.329470,0.302475,0.269832,0.229397,0.199932,0.169636,0.143108,0.118728,0.088669,0.063565,0.049925,0.037422,0.025613,0.012048,0.009057,0.006044,0.003076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
PV_Bus25_irr,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001757,0.003486,0.005225,0.006920,0.017828,0.027262,0.037748,0.049793,0.072484,0.093505,0.118105,0.142031,0.170012,0.203370,0.239018,0.264684,0.301440,0.317900,0.364255,0.393597,0.414831,0.449390,0.473813,0.487137,0.507230,0.539472,0.546528,0.558117,0.572516,0.559661,0.590164,0.594805,0.590528,0.595499,0.587438,0.581044,0.558460,0.543854,0.525311,0.518108,0.496178,0.475042,0.446117,0.424525,0.398058,0.359746,0.333203,0.300163,0.270864,0.235186,0.201630,0.168137,0.142608,0.116569,0.089948,0.063440,0.051096,0.036951,0.024736,0.011983,0.009003,0.006001,0.002974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
PV_Bus31_irr,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001733,0.003513,0.005283,0.006943,0.017414,0.027767,0.037833,0.049213,0.072679,0.094603,0.118480,0.142635,0.173237,0.207231,0.236455,0.265242,0.303517,0.330483,0.356829,0.385460,0.416815,0.440365,0.465840,0.505126,0.501291,0.534524,0.544226,0.565325,0.559091,0.571629,0.592175,0.582415,0.586955,0.587208,0.576168,0.582646,0.570596,0.548820,0.536738,0.511790,0.492470,0.479696,0.444309,0.427425,0.403442,0.361433,0.324871,0.302247,0.266259,0.234781,0.199725,0.168948,0.144550,0.116012,0.087914,0.063636,0.051695,0.037996,0.024957,0.011915,0.008987,0.006129,0.002984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BESS_Bus18_en,0.288776,0.281863,0.275028,0.272016,0.265708,0.264519,0.259468,0.261078,0.252278,0.256742,0.245779,0.254499,0.255519,0.264584,0.272078,0.281896,0.279715,0.301980,0.323827,0.342565,0.364798,0.397918,0.424408,0.443458,0.472919,0.489918,0.513193,0.531766,0.534781,0.560882,0.572759,0.573563,0.609565,0.624766,0.643204,0.653846,0.676769,0.675665,0.687228,0.698367,0.717093,0.702718,0.723941,0.725096,0.720219,0.717299,0.717376,0.724028,0.718844,0.710444,0.726467,0.711185,0.722858,0.717708,0.723747,0.722922,0.707495,0.710955,0.707775,0.734239,0.726896,0.722185,0.724808,0.745213,0.728512,0.743092,0.755901,0.743451,0.747806,0.744948,0.725796,0.743820,0.729766,0.742135,0.721003,0.728983,0.726608,0.711448,0.699757,0.680177,0.675571,0.661058,0.635268,0.619538,0.582235,0.549403,0.530931,0.487040,0.453204,0.420819,0.396128,0.359731,0.332582,0.348803,0.340255,0.332506
EV_Bus19_cur,0.402349,0.405800,0.394692,0.391191,0.383282,0.365348,0.375769,0.368306,0.370625,0.369561,0.367808,0.369278,0.368919,0.379518,0.386105,0.387835,0.396710,0.415529,0.437034,0.457810,0.477167,0.503601,0.527359,0.557868,0.580964,0.580186,0.608760,0.612552,0.641501,0.647256,0.668124,0.680262,0.699180,0.712014,0.729321,0.748584,0.752286,0.758803,0.776018,0.777339,0.780649,0.784419,0.787953,0.813698,0.803835,0.791723,0.789594,0.796014,0.797074,0.800387,0.788805,0.793596,0.793913,0.780457,0.797939,0.786866,0.789125,0.809738,0.782960,0.799373,0.818642,0.818450,0.823094,0.799202,0.817593,0.821960,0.831498,0.827742,0.813196,0.828231,0.790548,0.812046,0.806704,0.796614,0.824739,0.812972,0.806797,0.808570,0.775325,0.770864,0.745881,0.732612,0.710393,0.701208,0.684942,0.631467,0.610256,0.577828,0.539654,0.511875,0.496597,0.483868,0.443079,0.451363,0.444854,0.456521
EV_Bus7_cur,0.397774,0.392791,0.389496,0.390330,0.382620,0.367904,0.378688,0.376675,0.363176,0.370899,0.369780,0.373889,0.370088,0.380631,0.380309,0.384375,0.393011,0.411240,0.437405,0.450944,0.473431,0.508579,0.522648,0.551545,0.580384,0.594532,0.600541,0.615891,0.635335,0.647564,0.677225,0.676651,0.707773,0.709577,0.728923,0.742470,0.763546,0.758610,0.766636,0.775287,0.779156,0.800231,0.793304,0.799306,0.797532,0.793948,0.804511,0.806646,0.798116,0.792764,0.796030,0.784523,0.787352,0.788908,0.792901,0.799460,0.792465,0.802914,0.797738,0.800478,0.804479,0.809343,0.812636,0.810336,0.812516,0.821150,0.815300,0.821616,0.830054,0.830053,0.825016,0.816521,0.815212,0.818380,0.814209,0.798595,0.811001,0.784334,0.786129,0.768217,0.751875,0.744589,0.722688,0.693177,0.670640,0.645368,0.606800,0.584308,0.558353,0.533488,0.483653,0.462710,0.440276,0.441908,0.449944,0.448675
AC_Bus2_cur,0.396725,0.390834,0.389238,0.389265,0.377737,0.372694,0.369387,0.381748,0.370391,0.364758,0.366978,0.364174,0.369358,0.373107,0.382574,0.381286,0.395275,0.416922,0.433961,0.454836,0.478282,0.499619,0.529192,0.529414,0.585708,0.594602,0.599665,0.639457,0.629738,0.648960,0.666355,0.678848,0.695669,0.711656,0.731697,0.742390,0.770033,0.768835,0.786993,0.782311,0.798007,0.776251,0.794538,0.791985,0.810078,0.816981,0.800350,0.785883,0.788324,0.792891,0.805472,0.779356,0.796273,0.797442,0.795737,0.792782,0.783294,0.795626,0.792713,0.812409,0.805522,0.806551,0.816248,0.822981,0.818713,0.816930,0.819444,0.823128,0.827008,0.827442,0.810088,0.808109,0.837682,0.823771,0.811517,0.808809,0.807359,0.780459,0.786646,0.767921,0.768708,0.739149,0.706001,0.678459,0.666599,0.653686,0.621625,0.579160,0.549898,0.525425,0.512429,0.470371,0.438353,0.439377,0.444433,0.448884
EV_Bus19_lb_mu,0.297521,0.292085,0.288108,0.280612,0.278053,0.279971,0.272913,0.276165,0.271352,0.266937,0.268425,0.267606,0.271457,0.279997,0.281877,0.289362,0.292676,0.309587,0.332089,0.357281,0.378516,0.399607,0.423511,0.443792,0.476064,0.497800,0.502184,0.506336,0.527033,0.557586,0.567876,0.580732,0.605329,0.613577,0.626332,0.629511,0.658702,0.657556,0.680440,0.692998,0.685664,0.679014,0.695808,0.696558,0.701531,0.706146,0.681052,0.707675,0.693723,0.713617,0.686218,0.689942,0.698943,0.697178,0.694919,0.688460,0.704571,0.704525,0.693095,0.702861,0.718370,0.711017,0.705938,0.724070,0.732684,0.728422,0.720166,0.719573,0.733054,0.728223,0.724831,0.716330,0.719020,0.711739,0.716021,0.701879,0.710750,0.714932,0.673447,0.657157,0.659432,0.644625,0.628084,0.598073,0.589100,0.552742,0.518881,0.485330,0.445293,0.416126,0.401859,0.377442,0.343729,0.344264,0.341618,0.348588
EV_Bus19_lb_sigma,0.035296,0.030009,0.028344,0.028101,0.031296,0.030051,0.024504,0.027496,0.025989,0.026182,0.021317,0.027440,0.031065,0.027474,0.033666,0.032900,0.026733,0.030374,0.034925,0.030920,0.039575,0.042306,0.042712,0.046929,0.053890,0.052656,0.046398,0.046270,0.054443,0.055245,0.059602,0.056445,0.057626,0.057804,0.055169,0.068667,0.053382,0.071608,0.054475,0.062878,0.073823,0.051867,0.073832,0.062670,0.070502,0.059452,0.061437,0.063084,0.071261,0.082431,0.069244,0.062406,0.063675,0.066724,0.068201,0.062836,0.067285,0.069323,0.054414,0.064210,0.079029,0.069682,0.080340,0.076745,0.057413,0.075238,0.071375,0.067589,0.081287,0.067075,0.054355,0.064938,0.068634,0.064827,0.079708,0.063126,0.068379,0.075957,0.063202,0.065689,0.058513,0.060119,0.061826,0.057357,0.057342,0.059199,0.049963,0.048436,0.039456,0.040468,0.043839,0.043199,0.037303,0.038724,0.032544,0.031532
EV_Bus19_ub_mu,0.499154,0.492170,0.478867,0.481306,0.482295,0.468654,0.478370,0.471201,0.480297,0.462463,0.463394,0.479756,0.474772,0.465654,0.484925,0.497036,0.489251,0.520807,0.541798,0.560445,0.588983,0.591658,0.621371,0.654098,0.673736,0.687586,0.704372,0.727820,0.751724,0.741394,0.774745,0.782605,0.794960,0.804514,0.841632,0.844225,0.842748,0.869350,0.872846,0.882166,0.923355,0.906172,0.905704,0.905192,0.914217,0.923225,0.887790,0.901575,0.911866,0.899700,0.908064,0.898328,0.896640,0.891226,0.906467,0.904615,0.917370,0.908822,0.907324,0.894727,0.910472,0.914216,0.928960,0.896240,0.910454,0.924494,0.923183,0.934634,0.927184,0.913985,0.916124,0.927844,0.935737,0.909954,0.901483,0.925703,0.904677,0.905515,0.893980,0.885539,0.855564,0.856659,0.835368,0.807205,0.776424,0.732304,0.717780,0.675736,0.642304,0.628140,0.612751,0.573945,0.543783,0.547274,0.555006,0.543938
EV_Bus19_ub_sigma,0.051054,0.046837,0.056448,0.037348,0.042088,0.043567,0.047459,0.039880,0.044145,0.044339,0.043662,0.049850,0.052682,0.053247,0.049474,0.049538,0.044011,0.040822,0.056253,0.057307,0.053969,0.056512,0.053915,0.078620,0.062527,0.069090,0.065636,0.080374,0.076129,0.077628,0.064328,0.080594,0.071436,0.087405,0.075368,0.075205,0.080676,0.084868,0.120183,0.093867,0.104046,0.102517,0.087946,0.092086,0.098392,0.096074,0.089454,0.097361,0.086164,0.097032,0.092035,0.104354,0.068976,0.106157,0.100050,0.100040,0.085094,0.077700,0.104958,0.107623,0.076604,0.095545,0.085959,0.083790,0.086707,0.103859,0.095590,0.098697,0.084243,0.109761,0.103217,0.091796,0.103815,0.095622,0.082139,0.095830,0.092744,0.084814,0.089995,0.087364,0.080767,0.078763,0.078437,0.078973,0.071741,0.086782,0.079896,0.091408,0.073313,0.072480,0.069842,0.064813,0.057969,0.060760,0.058609,0.051110
EV_Bus7_lb_mu,0.292828,0.294832,0.299169,0.283857,0.284002,0.277392,0.275517,0.270403,0.271630,0.269245,0.264465,0.280882,0.260074,0.276075,0.281513,0.288895,0.291218,0.323339,0.343697,0.364151,0.372480,0.394570,0.428002,0.445686,0.476632,0.495170,0.495883,0.523989,0.530741,0.560805,0.565442,0.579964,0.612049,0.622644,0.626730,0.639811,0.676011,0.663771,0.672941,0.686343,0.682750,0.680619,0.689648,0.703937,0.697132,0.703781,0.692459,0.704380,0.671814,0.690322,0.688277,0.680528,0.692849,0.679263,0.704169,0.715506,0.696119,0.707360,0.697687,0.701316,0.711941,0.709596,0.721688,0.714828,0.718357,0.715697,0.710196,0.724307,0.713880,0.735968,0.726437,0.708655,0.738512,0.721270,0.720893,0.703361,0.705032,0.696292,0.679815,0.671929,0.654379,0.646617,0.616686,0.586118,0.585622,0.557191,0.511730,0.478541,0.456303,0.423533,0.400713,0.368313,0.350315,0.347302,0.349764,0.343366
EV_Bus7_lb_sigma,0.033376,0.029639,0.026777,0.027155,0.028209,0.025696,0.022493,0.026684,0.023342,0.025320,0.030792,0.027642,0.025617,0.028180,0.027861,0.026863,0.027415,0.036307,0.035123,0.037600,0.035206,0.038086,0.045204,0.050784,0.043013,0.050797,0.049456,0.053234,0.049405,0.059382,0.067649,0.051873,0.056971,0.053343,0.050635,0.060070,0.063292,0.056887,0.061939,0.084111,0.076142,0.069406,0.063851,0.091117,0.077541,0.067438,0.070513,0.073290,0.079973,0.074641,0.059352,0.073144,0.063002,0.062978,0.067379,0.070471,0.058134,0.065392,0.059596,0.065308,0.064119,0.062328,0.069043,0.070269,0.059814,0.075157,0.077454,0.073409,0.075580,0.076301,0.077528,0.066772,0.063845,0.076541,0.070397,0.069275,0.066205,0.065641,0.067540,0.064810,0.062118,0.061979,0.057274,0.054949,0.053903,0.059808,0.046337,0.053744,0.053576,0.044004,0.038194,0.035294,0.034908,0.033505,0.030790,0.036411
EV_Bus7_ub_mu,0.500318,0.497054,0.477015,0.477078,0.482211,0.468819,0.466447,0.468362,0.471363,0.469778,0.466541,0.469712,0.470974,0.476216,0.487265,0.479544,0.495858,0.517444,0.529797,0.555234,0.583547,0.608906,0.616218,0.646446,0.691205,0.701837,0.712687,0.712228,0.748120,0.764170,0.765190,0.788988,0.822088,0.808478,0.837508,0.835401,0.854722,0.845940,0.878586,0.875816,0.877738,0.878808,0.901104,0.900201,0.900183,0.913792,0.917001,0.917824,0.889012,0.896572,0.897066,0.889136,0.911637,0.890119,0.911713,0.905398,0.902077,0.899040,0.909461,0.912668,0.902988,0.899978,0.916440,0.928834,0.935968,0.907317,0.912279,0.926230,0.937767,0.919393,0.935562,0.933396,0.892756,0.910652,0.919748,0.900968,0.909425,0.878649,0.901445,0.872020,0.861421,0.847836,0.825087,0.787008,0.777395,0.755523,0.712249,0.678391,0.657338,0.623439,0.587252,0.585771,0.543200,0.542822,0.559690,0.552745
EV_Bus7_ub_sigma,0.044913,0.041507,0.043304,0.045070,0.052972,0.047390,0.047897,0.048898,0.046540,0.047072,0.046376,0.043271,0.042078,0.042958,0.042296,0.043832,0.045144,0.057294,0.054246,0.055854,0.049806,0.058659,0.056172,0.059884,0.059747,0.073717,0.069955,0.062212,0.080871,0.077723,0.080691,0.091273,0.075181,0.092715,0.092747,0.077352,0.089697,0.101631,0.085368,0.085970,0.096925,0.094312,0.097485,0.081069,0.091914,0.087905,0.089094,0.076517,0.102391,0.096188,0.086713,0.097008,0.076581,0.074884,0.091740,0.083564,0.098039,0.090467,0.087413,0.088921,0.095242,0.084211,0.080769,0.096746,0.082643,0.096914,0.083464,0.102919,0.088518,0.092568,0.083021,0.097219,0.095971,0.099699,0.081255,0.094872,0.084134,0.086349,0.085745,0.091189,0.078430,0.092951,0.076774,0.076913,0.076890,0.068224,0.080336,0.064713,0.061221,0.064483,0.062149,0.051047,0.055436,0.048600,0.057939,0.056943
AC_Bus2_lb_mu,0.300241,0.301348,0.296796,0.290232,0.282395,0.271826,0.270862,0.272713,0.265885,0.264237,0.271585,0.266125,0.262381,0.282340,0.281384,0.292497,0.302734,0.318794,0.337462,0.359388,0.370948,0.397136,0.421560,0.455285,0.484796,0.488756,0.505134,0.526953,0.540793,0.554621,0.573293,0.580033,0.602540,0.602919,0.634170,0.652824,0.674560,0.673590,0.680617,0.678212,0.693532,0.677210,0.695698,0.689776,0.701111,0.706570,0.712057,0.705381,0.703802,0.701068,0.697792,0.697879,0.699960,0.703167,0.699605,0.687009,0.697925,0.700632,0.703948,0.706670,0.712606,0.719181,0.726349,0.721309,0.720044,0.715176,0.713726,0.725084,0.734570,0.722961,0.714318,0.722858,0.721079,0.730668,0.716347,0.710732,0.691817,0.691263,0.688982,0.681074,0.642805,0.649872,0.621366,0.594248,0.581862,0.541233,0.531783,0.487187,0.451255,0.411773,0.390389,0.373704,0.347575,0.347375,0.354543,0.345747
AC_Bus2_lb_sigma,0.030148,0.029238,0.035738,0.029224,0.026546,0.026422,0.030913,0.027973,0.026635,0.028248,0.029019,0.025485,0.028989,0.030557,0.028413,0.034007,0.030189,0.031663,0.035553,0.034843,0.035574,0.040562,0.045304,0.052287,0.046522,0.048172,0.039159,0.048363,0.052233,0.054742,0.050250,0.062734,0.055537,0.062515,0.060536,0.062250,0.066703,0.059398,0.058024,0.068574,0.073864,0.080630,0.063434,0.065035,0.068770,0.065450,0.069229,0.059445,0.066432,0.075351,0.065512,0.064813,0.076118,0.068509,0.057108,0.067493,0.062363,0.068844,0.068342,0.064868,0.069371,0.064489,0.075344,0.074530,0.063619,0.078485,0.063929,0.068506,0.060903,0.063693,0.078797,0.068535,0.078090,0.080403,0.063011,0.065514,0.072256,0.066556,0.066000,0.053225,0.060605,0.070356,0.058345,0.061462,0.062940,0.052700,0.054656,0.047623,0.049659,0.041066,0.037943,0.039626,0.030185,0.034582,0.031246,0.032948
AC_Bus2_ub_mu,0.504470,0.490452,0.477197,0.476867,0.476356,0.474629,0.472631,0.468097,0.474266,0.452970,0.469403,0.469176,0.472582,0.466203,0.485410,0.493822,0.491146,0.517480,0.539630,0.553011,0.583448,0.604803,0.635370,0.659977,0.672413,0.693345,0.703178,0.710988,0.729959,0.756528,0.774830,0.781061,0.814192,0.830572,0.831616,0.849421,0.881719,0.889381,0.895218,0.879747,0.892613,0.906740,0.912113,0.905858,0.911994,0.899384,0.912144,0.884642,0.895730,0.907079,0.885156,0.891895,0.918143,0.889092,0.882827,0.912544,0.891983,0.893807,0.902358,0.910418,0.921438,0.912315,0.931239,0.932040,0.915822,0.939970,0.932092,0.916507,0.939399,0.919862,0.902464,0.933598,0.923935,0.912872,0.906367,0.920614,0.923763,0.896265,0.888965,0.871702,0.868871,0.841502,0.822641,0.815480,0.774525,0.753290,0.713885,0.674549,0.651232,0.625312,0.605581,0.577302,0.544740,0.550957,0.544926,0.548255
AC_Bus2_ub_sigma,0.056201,0.052868,0.057555,0.050916,0.044193,0.052691,0.042410,0.048209,0.048934,0.045661,0.044750,0.046157,0.041335,0.044604,0.052206,0.053164,0.053540,0.049122,0.046840,0.059034,0.050587,0.055907,0.078846,0.068458,0.056378,0.070432,0.076595,0.069610,0.083121,0.076254,0.071859,0.076844,0.097237,0.080218,0.071430,0.084019,0.079965,0.098214,0.075253,0.081232,0.093294,0.090113,0.077076,0.090751,0.068860,0.076596,0.089396,0.108416,0.091152,0.087289,0.086150,0.089655,0.098159,0.098623,0.096749,0.089877,0.109610,0.097236,0.091830,0.095483,0.091897,0.093493,0.106895,0.084358,0.078255,0.095716,0.091107,0.079667,0.096648,0.093459,0.094214,0.090643,0.098206,0.076651,0.085335,0.089990,0.079940,0.098162,0.085225,0.088358,0.081264,0.098533,0.095307,0.070777,0.075553,0.070471,0.064926,0.069108,0.063201,0.053255,0.063359,0.061428,0.055102,0.054242,0.061712,0.049134
