name,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
Load16_cur,0.524381,0.515433,0.506486,0.497539,0.488591,0.487161,0.48573,0.4843,0.48287,0.481078,0.479286,0.477495,0.475703,0.493959,0.512215,0.530471,0.548726,0.549084,0.549442,0.549799,0.550157,0.574492,0.598827,0.623162,0.647498,0.652604,0.657711,0.662817,0.667924,0.663175,0.658426,0.653677,0.648928,0.655368,0.661809,0.668249,0.67469,0.668707,0.662724,0.656742,0.650759,0.660067,0.669376,0.678684,0.687993,0.680018,0.672044,0.664069,0.656094,0.64965,0.643206,0.636762,0.630318,0.631394,0.632471,0.633547,0.634624,0.63104,0.627457,0.623874,0.620291,0.627454,0.634617,0.641779,0.648942,0.651188,0.653434,0.65568,0.657925,0.657106,0.656288,0.655469,0.65465,0.642838,0.631026,0.619214,0.607403,0.610271,0.613139,0.616007,0.618875,0.621378,0.623881,0.626384,0.628888,0.613139,0.59739,0.581641,0.565892,0.560166,0.554441,0.548716,0.54299,0.54299,0.54299,0.54299
Load17_cur,0.522745,0.52233,0.521914,0.521498,0.521082,0.518998,0.516914,0.514831,0.512747,0.513575,0.514402,0.51523,0.516058,0.51523,0.514402,0.513575,0.512747,0.513995,0.515243,0.51649,0.517738,0.519406,0.521074,0.522741,0.524409,0.536063,0.547717,0.55937,0.571024,0.56936,0.567697,0.566033,0.564369,0.590168,0.615967,0.641766,0.667564,0.673807,0.68005,0.686293,0.692535,0.689624,0.686713,0.683801,0.68089,0.681722,0.682554,0.683385,0.684217,0.688801,0.693384,0.697967,0.70255,0.702966,0.703382,0.703798,0.704214,0.700047,0.695879,0.691712,0.687545,0.685469,0.683394,0.681318,0.679243,0.682566,0.685889,0.689212,0.692535,0.69004,0.687545,0.685049,0.682554,0.674231,0.665909,0.657587,0.649264,0.64053,0.631796,0.623062,0.614328,0.608077,0.601826,0.595575,0.589324,0.584749,0.580174,0.575599,0.571024,0.568529,0.566033,0.563538,0.561042,0.561042,0.561042,0.561042
Load18_cur,0.629927,0.628318,0.62671,0.625101,0.623493,0.621082,0.618672,0.616261,0.61385,0.613048,0.612246,0.611444,0.610642,0.611845,0.613048,0.614252,0.615455,0.653592,0.691729,0.729866,0.768003,0.770009,0.772014,0.77402,0.776025,0.774822,0.773618,0.772415,0.771212,0.780674,0.790136,0.799598,0.80906,0.796389,0.783718,0.771047,0.758376,0.758778,0.759179,0.75958,0.759981,0.760382,0.760783,0.761184,0.761585,0.752352,0.743118,0.733885,0.724652,0.724246,0.723841,0.723436,0.723031,0.734679,0.746327,0.757975,0.769623,0.761192,0.752761,0.74433,0.735899,0.748862,0.761826,0.77479,0.787753,0.786658,0.785563,0.784468,0.783373,0.792422,0.801471,0.81052,0.819569,0.819465,0.81936,0.819256,0.819152,0.819553,0.819954,0.820355,0.820756,0.817319,0.813881,0.810444,0.807006,0.800468,0.79393,0.787392,0.780854,0.780449,0.780044,0.779639,0.779234,0.779234,0.779234,0.779234
Load19_cur,0.442653,0.445893,0.449134,0.452374,0.455615,0.453184,0.450754,0.448324,0.445893,0.447838,0.449782,0.451726,0.45367,0.453184,0.452698,0.452212,0.451726,0.440546,0.429367,0.418187,0.407007,0.406035,0.405063,0.404091,0.403119,0.404415,0.405711,0.407007,0.408303,0.410572,0.41284,0.415108,0.417377,0.414136,0.410896,0.407655,0.404415,0.403119,0.401822,0.400526,0.39923,0.400364,0.401498,0.402633,0.403767,0.404901,0.406035,0.407169,0.408303,0.409762,0.41122,0.412678,0.414136,0.413812,0.413488,0.413164,0.41284,0.41041,0.407979,0.405549,0.403119,0.404577,0.406035,0.407493,0.408952,0.407007,0.405063,0.403119,0.401174,0.404253,0.407331,0.41041,0.413488,0.411382,0.409276,0.407169,0.405063,0.406521,0.407979,0.409438,0.410896,0.407007,0.403119,0.39923,0.395341,0.401336,0.407331,0.413326,0.419321,0.420779,0.422238,0.423696,0.425154,0.425154,0.425154,0.425154
Load20_cur,0.682079,0.678319,0.674559,0.670799,0.667039,0.659997,0.652956,0.645914,0.638873,0.647323,0.655772,0.664222,0.672672,0.679253,0.685834,0.692416,0.698997,0.692416,0.685834,0.679253,0.672672,0.675019,0.677366,0.679713,0.68206,0.672672,0.663283,0.653895,0.644506,0.652491,0.660476,0.668461,0.676446,0.689604,0.702762,0.71592,0.729078,0.724379,0.71968,0.714981,0.710282,0.706987,0.703692,0.700396,0.697101,0.700396,0.703692,0.706987,0.710282,0.702767,0.695251,0.687736,0.68022,0.675516,0.670813,0.666109,0.661405,0.675038,0.68867,0.702302,0.715934,0.713108,0.710282,0.707456,0.70463,0.701814,0.698997,0.696181,0.693364,0.699002,0.70464,0.710278,0.715915,0.710747,0.705579,0.70041,0.695242,0.687726,0.680211,0.672695,0.66518,0.679272,0.693364,0.707456,0.721549,0.703227,0.684905,0.666583,0.648261,0.650609,0.652956,0.655303,0.65765,0.65765,0.65765,0.65765
Load21_cur,0.4594,0.457689,0.455978,0.454266,0.452555,0.453582,0.454609,0.455635,0.456662,0.449471,0.44228,0.435089,0.427898,0.425841,0.423784,0.421727,0.41967,0.427207,0.434744,0.44228,0.449817,0.44879,0.447763,0.446736,0.44571,0.472772,0.499835,0.526898,0.553961,0.551562,0.549162,0.546763,0.544364,0.550189,0.556014,0.56184,0.567665,0.564236,0.560806,0.557377,0.553947,0.554977,0.556008,0.557038,0.558068,0.554645,0.551223,0.5478,0.544378,0.54883,0.553283,0.557736,0.562189,0.555333,0.548478,0.541622,0.534767,0.533394,0.532022,0.530649,0.529277,0.524143,0.519009,0.513875,0.508741,0.515935,0.52313,0.530324,0.537519,0.542998,0.548478,0.553957,0.559437,0.558753,0.558068,0.557384,0.556699,0.5519,0.547102,0.542303,0.537505,0.538189,0.538874,0.539558,0.540243,0.543669,0.547095,0.550521,0.553947,0.548129,0.54231,0.536492,0.530673,0.530673,0.530673,0.530673
Load22_cur,0.963268,0.948308,0.933348,0.918388,0.903427,0.905461,0.907494,0.909528,0.911561,0.826592,0.741624,0.656655,0.571686,0.569217,0.566748,0.564279,0.56181,0.554983,0.548157,0.54133,0.534504,0.534504,0.534504,0.534504,0.534504,0.527096,0.519689,0.512281,0.504873,0.507778,0.510683,0.513588,0.516493,0.509667,0.50284,0.496013,0.489187,0.487008,0.48483,0.482651,0.480472,0.474517,0.468562,0.462607,0.456652,0.463333,0.470015,0.476696,0.483377,0.474517,0.465657,0.456797,0.447937,0.455345,0.462752,0.47016,0.477567,0.470741,0.463914,0.457088,0.450261,0.457233,0.464205,0.471177,0.478148,0.481489,0.48483,0.48817,0.491511,0.506616,0.521722,0.536827,0.551933,0.5499,0.547866,0.545833,0.543799,0.553966,0.564134,0.574301,0.584468,0.57648,0.568491,0.560503,0.552514,0.557162,0.56181,0.566458,0.571105,0.567474,0.563843,0.560212,0.556581,0.556581,0.556581,0.556581
Load23_cur,0.522889,0.512896,0.502904,0.492911,0.482919,0.477841,0.472762,0.467684,0.462606,0.461132,0.459657,0.458183,0.456709,0.460476,0.464244,0.468012,0.471779,0.49373,0.515681,0.537632,0.559583,0.570394,0.581206,0.592018,0.602829,0.62347,0.64411,0.66475,0.685391,0.686701,0.688012,0.689322,0.690633,0.689322,0.688012,0.686701,0.685391,0.687356,0.689322,0.691288,0.693254,0.693254,0.693254,0.693254,0.693254,0.685555,0.677855,0.670156,0.662457,0.66131,0.660164,0.659017,0.65787,0.660819,0.663768,0.666716,0.669665,0.670811,0.671958,0.673105,0.674252,0.673432,0.672613,0.671794,0.670975,0.690633,0.71029,0.729948,0.749605,0.761072,0.772539,0.784006,0.795473,0.805465,0.815458,0.82545,0.835443,0.828563,0.821683,0.814802,0.807922,0.800059,0.792196,0.784333,0.77647,0.767952,0.759434,0.750916,0.742397,0.734207,0.726016,0.717826,0.709635,0.709635,0.709635,0.709635
Load24_cur,0.536717,0.532418,0.528119,0.523821,0.519522,0.517681,0.51584,0.513999,0.512158,0.514619,0.517079,0.51954,0.522001,0.520461,0.51892,0.51738,0.51584,0.519832,0.523824,0.527816,0.531808,0.524747,0.517687,0.510627,0.503566,0.507862,0.512158,0.516454,0.520749,0.516144,0.511538,0.506932,0.502327,0.500489,0.498651,0.496813,0.494975,0.49835,0.501725,0.505101,0.508476,0.505404,0.502333,0.499261,0.49619,0.498645,0.501099,0.503554,0.506009,0.506012,0.506015,0.506018,0.506021,0.50326,0.500498,0.497737,0.494975,0.499274,0.503573,0.507871,0.51217,0.512784,0.513397,0.514011,0.514625,0.51186,0.509096,0.506331,0.503566,0.505101,0.506635,0.508169,0.509703,0.517994,0.526285,0.534575,0.542866,0.541639,0.540411,0.539184,0.537957,0.532124,0.526291,0.520458,0.514625,0.516776,0.518927,0.521078,0.523228,0.51862,0.514011,0.509402,0.504794,0.504794,0.504794,0.504794
Load25_cur,0.653682,0.654888,0.656093,0.657299,0.658505,0.655289,0.652074,0.648859,0.645644,0.650069,0.654494,0.658919,0.663343,0.668166,0.672989,0.677811,0.682634,0.684639,0.686645,0.68865,0.690656,0.685435,0.680215,0.674994,0.669774,0.665755,0.661736,0.657717,0.653698,0.648461,0.643225,0.637988,0.632751,0.634359,0.635967,0.637574,0.639182,0.62913,0.619079,0.609028,0.598977,0.592136,0.585296,0.578456,0.571616,0.572022,0.572428,0.572834,0.57324,0.573236,0.573232,0.573228,0.573224,0.578456,0.583689,0.588921,0.594154,0.600588,0.607022,0.613457,0.619891,0.609836,0.59978,0.589725,0.57967,0.595758,0.611845,0.627933,0.64402,0.660112,0.676204,0.692295,0.708387,0.710397,0.712406,0.714415,0.716425,0.708781,0.701137,0.693493,0.685849,0.695101,0.704352,0.713604,0.722855,0.72728,0.731705,0.73613,0.740554,0.74297,0.745385,0.7478,0.750216,0.750216,0.750216,0.750216
Load26_cur,0.708257,0.701395,0.694533,0.687671,0.680809,0.678197,0.675586,0.672974,0.670362,0.669383,0.668403,0.667424,0.666445,0.667751,0.669056,0.670362,0.671668,0.675586,0.679503,0.683421,0.687338,0.6991,0.710863,0.722625,0.734387,0.739287,0.744187,0.749088,0.753988,0.767712,0.781436,0.795161,0.808885,0.817494,0.826102,0.834711,0.84332,0.839177,0.835034,0.830891,0.826749,0.831544,0.83634,0.841136,0.845931,0.845931,0.845931,0.845931,0.845931,0.844515,0.843098,0.841681,0.840264,0.842226,0.844188,0.84615,0.848112,0.844515,0.840917,0.837319,0.833722,0.838736,0.843751,0.848765,0.853779,0.858036,0.862293,0.86655,0.870807,0.889138,0.907469,0.925799,0.94413,0.941185,0.938241,0.935296,0.932351,0.929407,0.926462,0.923517,0.920573,0.921552,0.922531,0.923511,0.92449,0.912705,0.90092,0.889135,0.87735,0.858379,0.839409,0.820438,0.801468,0.801468,0.801468,0.801468
Load27_cur,0.506637,0.505367,0.504097,0.502827,0.501557,0.503254,0.504952,0.506649,0.508347,0.510463,0.51258,0.514697,0.516813,0.510459,0.504105,0.497751,0.491397,0.490127,0.488857,0.487587,0.486317,0.482084,0.47785,0.473617,0.469384,0.482511,0.495639,0.508766,0.521893,0.538839,0.555785,0.57273,0.589676,0.606622,0.623568,0.640513,0.657459,0.654072,0.650686,0.647299,0.643913,0.646876,0.649839,0.652803,0.655766,0.643904,0.632043,0.620181,0.608319,0.620185,0.632051,0.643917,0.655783,0.662979,0.670176,0.677372,0.684569,0.686262,0.687955,0.689649,0.691342,0.687109,0.682876,0.678642,0.674409,0.680336,0.686262,0.692189,0.698115,0.693035,0.687955,0.682876,0.677796,0.686262,0.694729,0.703195,0.711662,0.713787,0.715912,0.718037,0.720162,0.718888,0.717614,0.71634,0.715065,0.680331,0.645598,0.610864,0.57613,0.560031,0.543932,0.527832,0.511733,0.511733,0.511733,0.511733
Load28_cur,0.491967,0.487317,0.482666,0.478016,0.473366,0.47994,0.486515,0.493089,0.499664,0.49806,0.496457,0.494853,0.49325,0.497259,0.501267,0.505276,0.509285,0.510087,0.510889,0.51169,0.512492,0.512813,0.513134,0.513454,0.513775,0.525962,0.538149,0.550336,0.562523,0.559476,0.556429,0.553383,0.550336,0.549694,0.549053,0.548412,0.54777,0.542318,0.536866,0.531414,0.525962,0.523877,0.521793,0.519708,0.517624,0.526443,0.535263,0.544082,0.552901,0.536225,0.519548,0.502871,0.486194,0.494533,0.502871,0.511209,0.519548,0.516661,0.513775,0.510889,0.508002,0.50704,0.506078,0.505116,0.504154,0.524198,0.544242,0.564287,0.584331,0.585453,0.586576,0.587698,0.588821,0.593311,0.597801,0.602291,0.606781,0.610629,0.614478,0.618326,0.622175,0.615279,0.608384,0.601489,0.594594,0.593631,0.592669,0.591707,0.590745,0.582246,0.573748,0.565249,0.55675,0.55675,0.55675,0.55675
Load29_cur,0.496469,0.495851,0.495234,0.494616,0.493999,0.494369,0.49474,0.49511,0.495481,0.495357,0.495234,0.49511,0.494987,0.49017,0.485354,0.480537,0.475721,0.478685,0.481649,0.484613,0.487577,0.482513,0.47745,0.472386,0.467323,0.468187,0.469052,0.469916,0.470781,0.471522,0.472263,0.473004,0.473745,0.473251,0.472757,0.472263,0.471769,0.467076,0.462383,0.45769,0.452997,0.454232,0.455467,0.456702,0.457937,0.458307,0.458678,0.459048,0.459419,0.464482,0.469546,0.474609,0.479673,0.48486,0.490047,0.495234,0.500421,0.499309,0.498198,0.497086,0.495975,0.492146,0.488318,0.484489,0.480661,0.492146,0.503631,0.515117,0.526602,0.524997,0.523391,0.521786,0.52018,0.519563,0.518945,0.518328,0.51771,0.51981,0.521909,0.524009,0.526108,0.52475,0.523391,0.522033,0.520674,0.528702,0.536729,0.544757,0.552784,0.548956,0.545127,0.541299,0.53747,0.53747,0.53747,0.53747
Load30_cur,0.484959,0.478197,0.471435,0.464673,0.457912,0.452455,0.446998,0.441541,0.436084,0.435016,0.433948,0.432881,0.431813,0.431694,0.431576,0.431457,0.431338,0.437389,0.443439,0.449489,0.455539,0.460047,0.464555,0.469063,0.473571,0.47879,0.48401,0.48923,0.49445,0.486857,0.479265,0.471673,0.46408,0.468351,0.472622,0.476892,0.481163,0.481875,0.482587,0.483298,0.48401,0.482468,0.480926,0.479384,0.477841,0.47796,0.478079,0.478197,0.478316,0.479502,0.480688,0.481875,0.483061,0.479621,0.476181,0.47274,0.4693,0.467639,0.465978,0.464318,0.462657,0.468232,0.473808,0.479384,0.484959,0.493263,0.501567,0.509871,0.518176,0.521853,0.525531,0.529208,0.532886,0.535733,0.53858,0.541427,0.544274,0.541071,0.537868,0.534665,0.531462,0.535377,0.539292,0.543206,0.547121,0.54724,0.547358,0.547477,0.547596,0.545342,0.543088,0.540834,0.53858,0.53858,0.53858,0.53858
Load31_cur,0.560199,0.561448,0.562697,0.563947,0.565196,0.562323,0.559449,0.556576,0.553702,0.5572,0.560699,0.564197,0.567695,0.569444,0.571193,0.572942,0.574691,0.572817,0.570943,0.569069,0.567195,0.558575,0.549954,0.541334,0.532714,0.516597,0.500481,0.484365,0.468248,0.465,0.461752,0.458504,0.455255,0.457004,0.458753,0.460502,0.462251,0.460877,0.459503,0.458129,0.456754,0.458254,0.459753,0.461252,0.462751,0.46475,0.466749,0.468748,0.470747,0.471372,0.471996,0.472621,0.473246,0.470497,0.467749,0.465,0.462251,0.466499,0.470747,0.474995,0.479242,0.513099,0.546956,0.580813,0.61467,0.618667,0.622665,0.626663,0.630661,0.630911,0.631161,0.631411,0.63166,0.631535,0.631411,0.631286,0.631161,0.633784,0.636408,0.639031,0.641655,0.644903,0.648152,0.6514,0.654648,0.654898,0.655148,0.655398,0.655648,0.644778,0.633909,0.62304,0.612171,0.612171,0.612171,0.612171
Load32_cur,0.482078,0.467317,0.452556,0.437795,0.423034,0.420034,0.417033,0.414032,0.411031,0.407381,0.403732,0.400082,0.396433,0.394162,0.391891,0.38962,0.387349,0.387511,0.387673,0.387836,0.387998,0.403489,0.418979,0.43447,0.449961,0.458152,0.466344,0.474535,0.482726,0.4764,0.470074,0.463748,0.457422,0.462694,0.467966,0.473237,0.478509,0.47932,0.480131,0.480942,0.481753,0.483456,0.485159,0.486863,0.488566,0.487511,0.486457,0.485403,0.484348,0.485078,0.485808,0.486538,0.487268,0.47267,0.458071,0.443472,0.428874,0.426765,0.424656,0.422548,0.420439,0.421575,0.42271,0.423845,0.424981,0.435524,0.446068,0.456611,0.467155,0.474129,0.481104,0.488079,0.495054,0.495378,0.495703,0.496027,0.496352,0.498785,0.501218,0.503651,0.506084,0.511112,0.516141,0.521169,0.526198,0.52052,0.514843,0.509166,0.503489,0.493756,0.484024,0.474292,0.464559,0.464559,0.464559,0.464559
